Hand #,Marked,Site,Date,Stake,My C Won,Final Hand,Hole Cards,PF Act,Flop,F Act,Turn,T Act,River,R Act,Winner,Winning Hand,Pot,Rake,won_cumul
232201000000,NA,PokerStars,12/20/2021 9:23,$1 NL (6 max),$0.00,(folded preflop),Qh2d,F,0,NA,0,NA,0,NA,Billzzzmafia,(did not show hand),$2.50,$0.00,2776.7900000000004
232201000000,NA,PokerStars,12/20/2021 9:23,$1 NL (6 max),($0.50),(folded preflop),9h6c,F,QsTc4h,NA,5c,NA,0,NA,MasterEdge84,(did not show hand),$27.50,$1.38,2776.2900000000004
232201000000,NA,PokerStars,12/20/2021 9:23,$1 NL (6 max),$6.59,"Straight, Ace High",QdJh,R,4cAh7d,B,Tc,B,Kh,X,Chip3ter,"Straight, Ace High",$14.64,$0.73,2782.88
232201000000,NA,PokerStars,12/20/2021 9:23,$1 NL (6 max),($9.00),"High Card, Ace",AcKh,R,7h9d3d,B,Js,X,6d,X,Mr. Garrison82,"One Pair, Sixes",$20.00,$1.00,2773.88
232201000000,NA,PokerStars,12/20/2021 9:23,$1 NL (6 max),($1.00),(folded preflop),As5c,F,ThAcKd,NA,8c,NA,Jd,NA,MasterEdge84,(did not show hand),$29.00,$1.45,2772.88
232201000000,NA,PokerStars,12/20/2021 9:23,$1 NL (6 max),($0.50),(folded preflop),5s3d,F,0,NA,0,NA,0,NA,Proverbs2820,(did not show hand),$6.50,$0.00,2772.38
232201000000,NA,PokerStars,12/20/2021 9:24,$1 NL (6 max),$0.00,(folded preflop),6c3s,F,7h7s9s,NA,9d,NA,2s,NA,[Split Pot],"Two Pair, Nines and Sevens",$8.12,$0.41,2772.38
232201000000,NA,PokerStars,12/20/2021 9:24,$1 NL (6 max),($0.50),(folded preflop),7c4h,F,0,NA,0,NA,0,NA,westfred201,(did not show hand),$2.50,$0.00,2771.88
232201000000,NA,PokerStars,12/20/2021 9:24,$1 NL (6 max),($31.70),"Two Pair, Sevens and Threes",7c7d,R,6cJs2s,B,3d,B,3c,X,BBurkhart1,"Two Pair, Nines and Threes",$66.80,$3.00,2740.1800000000003
232201000000,NA,PokerStars,12/20/2021 9:24,$1 NL (6 max),$3.68,(did not show hand),7h7s,R,2d5dKs,B,0,NA,0,NA,Chip3ter,(did not show hand),$6.50,$0.32,2743.86
232201000000,NA,PokerStars,12/20/2021 9:24,$1 NL (6 max),$1.50,(did not show hand),KdQh,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.50,$0.00,2745.36
232201000000,NA,PokerStars,12/20/2021 9:24,$1 NL (6 max),$0.50,(did not show hand),Ad2d,NA,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$1.00,$0.00,2745.86
232201000000,NA,PokerStars,12/20/2021 9:24,$1 NL (6 max),$0.00,(folded preflop),Qs5s,F,9s7cAs,NA,0,NA,0,NA,BBurkhart1,(did not show hand),$4.00,$0.20,2745.86
232201000000,NA,PokerStars,12/20/2021 9:24,$1 NL (6 max),$0.00,(folded preflop),8d7c,F,0,NA,0,NA,0,NA,Mr. MaxiMoose,(did not show hand),$1.00,$0.00,2745.86
232201000000,NA,PokerStars,12/20/2021 9:24,$1 NL (6 max),$0.00,(folded preflop),9d8h,F,JhTc5c,NA,Kd,NA,5s,NA,[Split Pot],"Three of a Kind, Fives",$45.04,$2.25,2745.86
232201000000,NA,PokerStars,12/20/2021 9:24,$1 NL (6 max),$0.00,(folded preflop),3s2c,F,0,NA,0,NA,0,NA,Billzzzmafia,(did not show hand),$2.00,$0.00,2745.86
232201000000,NA,PokerStars,12/20/2021 9:24,$1 NL (6 max),$0.00,(folded preflop),As3h,F,0,NA,0,NA,0,NA,Proverbs2820,(did not show hand),$1.00,$0.00,2745.86
232201000000,NA,PokerStars,12/20/2021 9:24,$1 NL (6 max),$0.00,(folded preflop),Td7h,F,Kc8sKs,NA,Ts,NA,0,NA,abecker1925,(did not show hand),$3.00,$0.15,2745.86
232201000000,NA,PokerStars,12/20/2021 9:25,$1 NL (6 max),$0.00,(folded preflop),8s4h,F,Ac5d7d,NA,Ah,NA,0,NA,abecker1925,(did not show hand),$16.00,$0.80,2745.86
232201000000,NA,PokerStars,12/20/2021 9:25,$1 NL (6 max),$3.96,(did not show hand),5s4d,C,Jd3c6h,R,0,NA,0,NA,Chip3ter,(did not show hand),$8.80,$0.44,2749.82
232201000000,NA,PokerStars,12/20/2021 9:25,$1 NL (6 max),$0.00,(folded preflop),5s3c,F,6c5h6s,NA,0,NA,0,NA,Proverbs2820,(did not show hand),$6.30,$0.32,2749.82
232201000000,NA,PokerStars,12/20/2021 9:25,$1 NL (6 max),$0.00,(folded preflop),8h2d,F,7hTh8c,NA,Js,NA,7c,NA,Billzzzmafia,(did not show hand),$17.76,$0.89,2749.82
232201000000,NA,PokerStars,12/20/2021 9:25,$1 NL (6 max),$0.00,(folded preflop),9s8d,F,9cKc2d,NA,Qs,NA,3s,NA,MrShikadance711,"High Card, King",$2.50,$0.12,2749.82
232201000000,NA,PokerStars,12/20/2021 9:25,$1 NL (6 max),($0.50),(folded preflop),6c4d,F,0,NA,0,NA,0,NA,Proverbs2820,(did not show hand),$7.50,$0.00,2749.32
232201000000,NA,PokerStars,12/20/2021 9:25,$1 NL (6 max),$0.00,(folded preflop),9h2s,F,9s2cQc,NA,0,NA,0,NA,losingtrack,(did not show hand),$16.00,$0.80,2749.32
232201000000,NA,PokerStars,12/20/2021 9:25,$1 NL (6 max),$3.68,(did not show hand),QcJs,R,JcTdTh,B,0,NA,0,NA,Chip3ter,(did not show hand),$6.50,$0.32,2753
232201000000,NA,PokerStars,12/20/2021 9:25,$1 NL (6 max),($1.00),(folded preflop),6h3h,F,0,NA,0,NA,0,NA,MasterEdge84,(did not show hand),$2.50,$0.00,2752
232201000000,NA,PokerStars,12/20/2021 9:26,$1 NL (6 max),($9.00),(folded flop),AhQs,RC,5c4c8c,XF,0,NA,0,NA,abecker1925,(did not show hand),$19.50,$0.98,2743
232201000000,NA,PokerStars,12/20/2021 9:26,$1 NL (6 max),$0.00,(folded preflop),9d2d,F,0,NA,0,NA,0,NA,losingtrack,(did not show hand),$2.50,$0.00,2743
232201000000,NA,PokerStars,12/20/2021 9:26,$1 NL (6 max),$0.00,(folded preflop),Ad3c,F,0,NA,0,NA,0,NA,Mr. MaxiMoose,(did not show hand),$1.00,$0.00,2743
232201000000,NA,PokerStars,12/20/2021 9:26,$1 NL (6 max),$0.00,(folded preflop),6c3c,F,5d3dAd,NA,4h,NA,7h,NA,iAmBeadaLee,"One Pair, Sevens",$2.50,$0.12,2743
232201000000,NA,PokerStars,12/20/2021 9:26,$1 NL (6 max),($1.00),(folded preflop),6c3d,F,3sJdJh,NA,0,NA,0,NA,MasterEdge84,(did not show hand),$11.50,$0.58,2742
232201000000,NA,PokerStars,12/20/2021 9:26,$1 NL (6 max),($1.00),(folded preflop),5d2s,F,4sJcTd,NA,6h,NA,0,NA,MrShikadance711,(did not show hand),$12.62,$0.63,2741
232201000000,NA,PokerStars,12/20/2021 9:26,$1 NL (6 max),$0.00,(folded preflop),8c3d,F,0,NA,0,NA,0,NA,Billzzzmafia,(did not show hand),$6.00,$0.00,2741
232201000000,NA,PokerStars,12/20/2021 9:26,$1 NL (6 max),($0.50),(folded preflop),Td7h,F,0,NA,0,NA,0,NA,Billzzzmafia,(did not show hand),$1.00,$0.00,2740.5
232201000000,NA,PokerStars,12/20/2021 9:26,$1 NL (6 max),$0.00,(folded preflop),Qs8h,F,7h6dJs,NA,0,NA,0,NA,MasterEdge84,(did not show hand),$2.00,$0.10,2740.5
232201000000,NA,PokerStars,12/20/2021 9:26,$1 NL (6 max),$0.00,(folded preflop),4d3s,F,0,NA,0,NA,0,NA,MasterEdge84,(did not show hand),$3.00,$0.00,2740.5
232201000000,NA,PokerStars,12/20/2021 9:26,$1 NL (6 max),$0.00,(folded preflop),Th3h,F,2c6cQd,NA,Jc,NA,Kd,NA,[Split Pot],"One Pair, Kings",$203.50,$3.00,2740.5
232201000000,NA,PokerStars,12/20/2021 9:27,$1 NL (6 max),$0.00,(folded preflop),Qc3d,F,0,NA,0,NA,0,NA,iAmBeadaLee,(did not show hand),$2.50,$0.00,2740.5
232201000000,NA,PokerStars,12/20/2021 9:27,$1 NL (6 max),($0.50),(folded preflop),6h2h,F,0,NA,0,NA,0,NA,RipTheJacker4,(did not show hand),$2.50,$0.00,2740
232201000000,NA,PokerStars,12/20/2021 9:27,$1 NL (6 max),$0.00,(folded preflop),Qc7d,F,AcJd8s,NA,Qd,NA,6c,NA,foxwilder,"High Card, Ace",$2.00,$0.10,2740
232201000000,NA,PokerStars,12/20/2021 9:27,$1 NL (6 max),$0.00,(folded preflop),7h3h,F,0,NA,0,NA,0,NA,Proverbs2820,(did not show hand),$2.50,$0.00,2740
232201000000,NA,PokerStars,12/20/2021 9:27,$1 NL (6 max),($2.50),(folded flop),Jd9s,C,5hKc2d,XF,0,NA,0,NA,losingtrack,(did not show hand),$8.00,$0.40,2737.5
232201000000,NA,PokerStars,12/20/2021 9:27,$1 NL (6 max),$0.00,(folded preflop),9d7s,F,5s8d7c,NA,2s,NA,0,NA,losingtrack,(did not show hand),$2.50,$0.12,2737.5
232201000000,NA,PokerStars,12/20/2021 9:27,$1 NL (6 max),$0.00,(folded preflop),9s3c,F,0,NA,0,NA,0,NA,MasterEdge84,(did not show hand),$2.50,$0.00,2737.5
232201000000,NA,PokerStars,12/20/2021 9:27,$1 NL (6 max),($1.00),(folded preflop),Ac4h,F,0,NA,0,NA,0,NA,losingtrack,(did not show hand),$7.00,$0.00,2736.5
232201000000,NA,PokerStars,12/20/2021 9:27,$1 NL (6 max),($0.50),(folded preflop),Ks5d,F,0,NA,0,NA,0,NA,randy1802343,(did not show hand),$1.00,$0.00,2736
232201000000,NA,PokerStars,12/20/2021 9:27,$1 NL (6 max),$0.00,(folded preflop),9d5s,F,0,NA,0,NA,0,NA,losingtrack,(did not show hand),$1.00,$0.00,2736
232201000000,NA,PokerStars,12/20/2021 9:27,$1 NL (6 max),($0.50),(folded preflop),8h7s,F,2d9c5s,NA,3s,NA,6d,NA,Proverbs2820,"Straight, Six High",$43.44,$2.17,2735.5
232201000000,NA,PokerStars,12/20/2021 9:28,$1 NL (6 max),$0.00,(folded preflop),6d4d,F,0,NA,0,NA,0,NA,Billzzzmafia,(did not show hand),$2.50,$0.00,2735.5
232201000000,NA,PokerStars,12/20/2021 9:28,$1 NL (6 max),($29.58),"One Pair, Jacks",AhJd,R,3s9cJh,B,5h,XC,Ks,X,Proverbs2820,"One Pair, Kings",$60.16,$3.00,2705.92
232201000000,NA,PokerStars,12/20/2021 9:28,$1 NL (6 max),$0.00,(folded preflop),Qh8h,F,0,NA,0,NA,0,NA,Billzzzmafia,(did not show hand),$2.00,$0.00,2705.92
232201000000,NA,PokerStars,12/20/2021 9:28,$1 NL (6 max),$0.00,(folded preflop),4s3h,F,KdKh8c,NA,0,NA,0,NA,BBurkhart1,(did not show hand),$3.00,$0.15,2705.92
232201000000,NA,PokerStars,12/20/2021 9:28,$1 NL (6 max),$0.00,(folded preflop),7d3h,F,0,NA,0,NA,0,NA,Billzzzmafia,(did not show hand),$2.50,$0.00,2705.92
232201000000,NA,PokerStars,12/20/2021 9:28,$1 NL (6 max),$0.00,(folded preflop),Ts6d,F,2c5h2s,NA,4d,NA,8s,NA,randy1802343,(did not show hand),$25.46,$1.27,2705.92
232201000000,NA,PokerStars,12/20/2021 9:28,$1 NL (6 max),($1.00),(folded preflop),6s3d,F,0,NA,0,NA,0,NA,Aaavila10,(did not show hand),$2.50,$0.00,2704.92
232201000000,NA,PokerStars,12/20/2021 9:28,$1 NL (6 max),($0.50),(folded preflop),Qh7s,F,4h4s8d,NA,6d,NA,6s,NA,losingtrack,"Two Pair, Kings and Sixes",$164.56,$3.00,2704.42
232201000000,NA,PokerStars,12/20/2021 9:28,$1 NL (6 max),$0.00,(folded preflop),Jh2d,F,0,NA,0,NA,0,NA,Billzzzmafia,(did not show hand),$2.00,$0.00,2704.42
232201000000,NA,PokerStars,12/20/2021 9:28,$1 NL (6 max),$0.00,(folded preflop),9s8s,F,0,NA,0,NA,0,NA,MrShikadance711,(did not show hand),$2.50,$0.00,2704.42
232201000000,NA,PokerStars,12/20/2021 9:28,$1 NL (6 max),$0.00,(folded preflop),Qs9d,F,0,NA,0,NA,0,NA,Proverbs2820,(did not show hand),$1.00,$0.00,2704.42
232201000000,NA,PokerStars,12/20/2021 9:29,$1 NL (6 max),($0.50),(folded preflop),9d4c,F,0,NA,0,NA,0,NA,Billzzzmafia,(did not show hand),$1.00,$0.00,2703.92
232201000000,NA,PokerStars,12/20/2021 9:29,$1 NL (6 max),($0.50),(folded preflop),Kc7d,F,Th4h5h,NA,0,NA,0,NA,BBurkhart1,(did not show hand),$5.50,$0.28,2703.42
232201000000,NA,PokerStars,12/20/2021 9:29,$1 NL (6 max),$0.00,(folded preflop),5h4c,F,Qs2hJh,NA,Js,NA,5c,NA,MasterEdge84,(did not show hand),$2.00,$0.10,2703.42
232201000000,NA,PokerStars,12/20/2021 9:29,$1 NL (6 max),$0.50,(did not show hand),Ks5s,NA,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$1.00,$0.00,2703.92
232201000000,NA,PokerStars,12/20/2021 9:29,$1 NL (6 max),$0.00,(folded preflop),Th9s,F,8d8h6c,NA,7s,NA,9h,NA,randy1802343,"Full House, Eights full of Sevens",$48.80,$2.44,2703.92
232201000000,NA,PokerStars,12/20/2021 9:29,$1 NL (6 max),($1.00),(folded preflop),Qd2c,F,Ts2hKc,NA,2d,NA,3c,NA,BBurkhart1,"Two Pair, Kings and Twos",$8.66,$0.43,2702.92
232201000000,NA,PokerStars,12/20/2021 9:29,$1 NL (6 max),$0.00,(folded preflop),5s4s,F,0,NA,0,NA,0,NA,Mr. MaxiMoose,(did not show hand),$2.50,$0.00,2702.92
232201000000,NA,PokerStars,12/20/2021 9:29,$1 NL (6 max),($1.00),(folded preflop),Ts2h,F,2cAh3s,NA,Ad,NA,7h,NA,westfred201,"Full House, Aces full of Sevens",$52.50,$2.62,2701.92
232201000000,NA,PokerStars,12/20/2021 9:29,$1 NL (6 max),$0.00,(folded preflop),Jc8d,F,0,NA,0,NA,0,NA,BBurkhart1,(did not show hand),$2.50,$0.00,2701.92
232201000000,NA,PokerStars,12/20/2021 9:29,$1 NL (6 max),$0.00,(folded preflop),9h2d,F,0,NA,0,NA,0,NA,MasterEdge84,(did not show hand),$2.50,$0.00,2701.92
232201000000,NA,PokerStars,12/20/2021 9:30,$1 NL (6 max),$0.00,(folded preflop),8h3c,F,0,NA,0,NA,0,NA,MasterEdge84,(did not show hand),$2.00,$0.00,2701.92
232201000000,NA,PokerStars,12/20/2021 9:30,$1 NL (6 max),($1.00),(folded preflop),Qh2h,F,9h3d7s,NA,9d,NA,Jc,NA,losingtrack,"Two Pair, Nines and Eights",$12.68,$0.63,2700.92
232201000000,NA,PokerStars,12/20/2021 9:30,$1 NL (6 max),($2.50),(folded turn),Ad5d,R,Tc4d8s,X,7s,F,0,NA,RipTheJacker4,(did not show hand),$5.50,$0.28,2698.42
232201000000,NA,PokerStars,12/20/2021 9:30,$1 NL (6 max),$8.35,(did not show hand),6d5d,RC,9hTdKc,X,7d,B,0,NA,Chip3ter,(did not show hand),$13.00,$0.65,2706.7700000000004
232201000000,NA,PokerStars,12/20/2021 9:30,$1 NL (6 max),($1.00),(folded river),6d5h,C,Jd2cAs,X,Jc,X,4c,XF,westfred201,(did not show hand),$3.00,$0.15,2705.7700000000004
232201000000,NA,PokerStars,12/20/2021 9:30,$1 NL (6 max),$0.00,(folded preflop),Ts6s,F,0,NA,0,NA,0,NA,Billzzzmafia,(did not show hand),$2.00,$0.00,2705.7700000000004
232201000000,NA,PokerStars,12/20/2021 9:30,$1 NL (6 max),$0.00,(folded preflop),Ah6h,F,Qc2cKh,NA,4d,NA,0,NA,Aaavila10,(did not show hand),$9.76,$0.49,2705.7700000000004
232201000000,NA,PokerStars,12/20/2021 9:31,$1 NL (6 max),$0.00,(folded preflop),Tc6s,F,KsJs7d,NA,3c,NA,0,NA,iAmBeadaLee,(did not show hand),$2.00,$0.10,2705.7700000000004
232201000000,NA,PokerStars,12/20/2021 9:31,$1 NL (6 max),($0.50),(folded preflop),Js2d,F,TcTh7d,NA,7h,NA,3c,NA,crewchief171,"Two Pair, Tens and Sevens",$2.50,$0.12,2705.2700000000004
232201000000,NA,PokerStars,12/20/2021 9:31,$1 NL (6 max),($1.00),(folded preflop),7s2c,F,0,NA,0,NA,0,NA,MasterEdge84,(did not show hand),$2.00,$0.00,2704.2700000000004
232201000000,NA,PokerStars,12/20/2021 9:31,$1 NL (6 max),$0.00,(folded preflop),Ah8c,F,8sJcQc,NA,2c,NA,Tc,NA,RipTheJacker4,(did not show hand),$11.76,$0.59,2704.2700000000004
232201000000,NA,PokerStars,12/20/2021 9:31,$1 NL (6 max),($0.50),(folded preflop),Ac7s,F,Td6sKs,NA,7h,NA,2d,NA,MasterEdge84,"One Pair, Kings",$21.62,$1.08,2703.7700000000004
232201000000,NA,PokerStars,12/20/2021 9:31,$1 NL (6 max),($0.50),(folded preflop),9h3c,F,0,NA,0,NA,0,NA,losingtrack,(did not show hand),$6.50,$0.00,2703.2700000000004
232201000000,NA,PokerStars,12/20/2021 9:31,$1 NL (6 max),($1.00),(folded preflop),Tc2s,F,0,NA,0,NA,0,NA,MasterEdge84,(did not show hand),$5.00,$0.00,2702.2700000000004
232201000000,NA,PokerStars,12/20/2021 9:31,$1 NL (6 max),($7.28),(folded river),6c5h,C,7s5d8c,B,Qh,B,Ac,XF,randy1802343,(did not show hand),$21.84,$1.09,2694.9900000000002
232201000000,NA,PokerStars,12/20/2021 9:31,$1 NL (6 max),($1.00),(folded preflop),9c5h,F,0,NA,0,NA,0,NA,RipTheJacker4,(did not show hand),$2.50,$0.00,2693.9900000000002
232201000000,NA,PokerStars,12/20/2021 9:31,$1 NL (6 max),$0.00,(folded preflop),Ts4h,F,0,NA,0,NA,0,NA,MasterEdge84,(did not show hand),$1.00,$0.00,2693.9900000000002
232201000000,NA,PokerStars,12/20/2021 9:31,$1 NL (6 max),$1.50,(did not show hand),7h7d,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.50,$0.00,2695.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:31,$1 NL (6 max),($1.00),(folded flop),8d2d,X,3d7hAh,F,0,NA,0,NA,Mr. Garrison82,(did not show hand),$2.00,$0.10,2694.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:31,$1 NL (6 max),$0.00,(folded preflop),Qd8c,F,0,NA,0,NA,0,NA,Mr. MaxiMoose,(did not show hand),$2.50,$0.00,2694.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:31,$1 NL (6 max),$1.50,(did not show hand),Qd8c,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.50,$0.00,2695.9900000000002
232201000000,NA,PokerStars,12/20/2021 9:32,$1 NL (6 max),$0.00,(folded preflop),6c2c,F,AcKs5h,NA,5d,NA,Kd,NA,Billzzzmafia,"Two Pair, Aces and Kings",$76.96,$3.00,2695.9900000000002
232201000000,NA,PokerStars,12/20/2021 9:32,$1 NL (6 max),$0.00,(folded preflop),7h3c,F,3h7d5d,NA,5s,NA,0,NA,matthias_610,(did not show hand),$6.50,$0.32,2695.9900000000002
232201000000,NA,PokerStars,12/20/2021 9:32,$1 NL (6 max),$0.00,(folded preflop),8h3c,F,6dJh6c,NA,7h,NA,As,NA,Billzzzmafia,(did not show hand),$72.50,$3.00,2695.9900000000002
232201000000,NA,PokerStars,12/20/2021 9:32,$1 NL (6 max),$0.00,(folded preflop),Kc7s,F,0,NA,0,NA,0,NA,crewchief171,(did not show hand),$1.00,$0.00,2695.9900000000002
232201000000,NA,PokerStars,12/20/2021 9:32,$1 NL (6 max),$0.00,(folded preflop),Ts9c,F,0,NA,0,NA,0,NA,losingtrack,(did not show hand),$2.00,$0.00,2695.9900000000002
232201000000,NA,PokerStars,12/20/2021 9:32,$1 NL (6 max),$0.00,(folded preflop),8s2h,F,0,NA,0,NA,0,NA,Billzzzmafia,(did not show hand),$6.50,$0.00,2695.9900000000002
232201000000,NA,PokerStars,12/20/2021 9:32,$1 NL (6 max),$0.00,(folded preflop),Kh8c,F,0,NA,0,NA,0,NA,losingtrack,(did not show hand),$1.00,$0.00,2695.9900000000002
232201000000,NA,PokerStars,12/20/2021 9:32,$1 NL (6 max),($0.50),(folded preflop),8s4s,F,0,NA,0,NA,0,NA,Aaavila10,(did not show hand),$1.00,$0.00,2695.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:32,$1 NL (6 max),($6.50),"High Card, Ace",AdJh,R,5cTdQh,B,6s,X,3s,X,randy1802343,"One Pair, Sixes",$15.50,$0.78,2688.9900000000002
232201000000,NA,PokerStars,12/20/2021 9:33,$1 NL (6 max),$0.00,(folded preflop),9d5h,F,0,NA,0,NA,0,NA,Billzzzmafia,(did not show hand),$2.50,$0.00,2688.9900000000002
232201000000,NA,PokerStars,12/20/2021 9:33,$1 NL (6 max),$0.00,(folded preflop),Ts9d,F,0,NA,0,NA,0,NA,matthias_610,(did not show hand),$1.00,$0.00,2688.9900000000002
232201000000,NA,PokerStars,12/20/2021 9:33,$1 NL (6 max),$1.50,(did not show hand),3d3c,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.50,$0.00,2690.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:33,$1 NL (6 max),($2.00),(folded flop),2c2s,C,QdJc7h,F,0,NA,0,NA,matthias_610,(did not show hand),$5.50,$0.28,2688.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:33,$1 NL (6 max),$0.00,(folded preflop),8c5s,F,5hKh9s,NA,6c,NA,4c,NA,Billzzzmafia,"One Pair, Jacks",$23.48,$1.17,2688.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:33,$1 NL (6 max),$0.00,(folded preflop),Ah4s,F,0,NA,0,NA,0,NA,MasterEdge84,(did not show hand),$1.00,$0.00,2688.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:33,$1 NL (6 max),$0.00,(folded preflop),Jh9s,F,6cAc3h,NA,Ts,NA,Jd,NA,MasterEdge84,"One Pair, Aces",$9.52,$0.48,2688.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:34,$1 NL (6 max),($0.50),(folded preflop),6d5h,F,0,NA,0,NA,0,NA,matthias_610,(did not show hand),$3.50,$0.00,2687.9900000000002
232201000000,NA,PokerStars,12/20/2021 9:34,$1 NL (6 max),($0.50),(folded preflop),Kh9c,F,0,NA,0,NA,0,NA,MasterEdge84,(did not show hand),$2.50,$0.00,2687.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:34,$1 NL (6 max),$0.00,(folded preflop),Ts6d,F,AhAc7s,NA,0,NA,0,NA,losingtrack,(did not show hand),$5.50,$0.28,2687.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:34,$1 NL (6 max),$0.00,(folded preflop),Jd4d,F,0,NA,0,NA,0,NA,losingtrack,(did not show hand),$2.50,$0.00,2687.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:34,$1 NL (6 max),($1.00),(folded flop),JsTd,C,3s8d5d,XF,Ts,NA,9d,NA,losingtrack,(did not show hand),$13.72,$0.69,2686.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:34,$1 NL (6 max),($0.50),(folded preflop),7h6d,F,TdJsQs,NA,Tc,NA,4d,NA,MrShikadance711,"Straight, Ace High",$154.76,$3.00,2685.9900000000002
232201000000,NA,PokerStars,12/20/2021 9:34,$1 NL (6 max),$0.50,(did not show hand),QhQd,NA,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$1.00,$0.00,2686.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:34,$1 NL (6 max),($0.50),(folded preflop),3h2h,F,0,NA,0,NA,0,NA,RipTheJacker4,(did not show hand),$2.50,$0.00,2685.9900000000002
232201000000,NA,PokerStars,12/20/2021 9:34,$1 NL (6 max),$1.50,(did not show hand),QcTs,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.50,$0.00,2687.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:34,$1 NL (6 max),($1.00),(folded preflop),6c2s,F,4d3d4c,NA,0,NA,0,NA,Mr. Garrison82,(did not show hand),$9.00,$0.45,2686.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:34,$1 NL (6 max),($1.00),(folded preflop),Kd3s,F,0,NA,0,NA,0,NA,MrShikadance711,(did not show hand),$2.50,$0.00,2685.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:34,$1 NL (6 max),($1.00),(folded preflop),5d3d,F,0,NA,0,NA,0,NA,Billzzzmafia,(did not show hand),$2.50,$0.00,2684.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:34,$1 NL (6 max),($2.00),(folded flop),7c6c,C,Kh3dAs,XF,Ah,NA,0,NA,BBurkhart1,(did not show hand),$14.00,$0.70,2682.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:35,$1 NL (6 max),$0.00,(folded preflop),As2h,F,6c7cTc,NA,0,NA,0,NA,Mr. Garrison82,(did not show hand),$2.50,$0.12,2682.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:35,$1 NL (6 max),($0.50),(folded preflop),Tc6h,F,0,NA,0,NA,0,NA,HipHopOpotimus,(did not show hand),$2.50,$0.00,2681.9900000000002
232201000000,NA,PokerStars,12/20/2021 9:35,$1 NL (6 max),$1.00,(did not show hand),AsAd,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.00,$0.00,2682.9900000000002
232201000000,NA,PokerStars,12/20/2021 9:35,$1 NL (6 max),$0.50,(did not show hand),Qc9s,NA,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$1.00,$0.00,2683.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:35,$1 NL (6 max),($5.00),(folded river),5h4h,CC,AhTdKh,C,3s,C,6s,XF,BBurkhart1,"One Pair, Kings",$24.00,$1.20,2678.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:35,$1 NL (6 max),($1.00),(folded preflop),Th3h,F,0,NA,0,NA,0,NA,Billzzzmafia,(did not show hand),$2.00,$0.00,2677.4900000000002
232201000000,NA,PokerStars,12/20/2021 9:35,$1 NL (6 max),$6.02,(did not show hand),KdQc,R,6h2h9h,B,0,NA,0,NA,Chip3ter,(did not show hand),$9.50,$0.48,2683.51
232201000000,NA,PokerStars,12/20/2021 9:35,$1 NL (6 max),$0.00,(folded preflop),7d6h,F,0,NA,0,NA,0,NA,losingtrack,(did not show hand),$2.00,$0.00,2683.51
232201000000,NA,PokerStars,12/20/2021 9:35,$1 NL (6 max),$0.00,(folded preflop),7s4d,F,TsTh9s,NA,5c,NA,9h,NA,Mr. MaxiMoose,"Two Pair, Tens and Nines",$2.00,$0.10,2683.51
232201000000,NA,PokerStars,12/20/2021 9:35,$1 NL (6 max),$0.00,(folded preflop),Qs3d,F,8sJhKh,NA,Ah,NA,Qc,NA,losingtrack,"Two Pair, Jacks and Eights",$4.86,$0.24,2683.51
232201000000,NA,PokerStars,12/20/2021 9:35,$1 NL (6 max),$5.42,(did not show hand),KsJd,C,8sJc7c,XC,2c,B,0,NA,Chip3ter,(did not show hand),$11.50,$0.58,2688.9300000000003
232201000000,NA,PokerStars,12/20/2021 9:36,$1 NL (6 max),$0.00,(folded preflop),7c4s,F,4c3cTd,NA,Ad,NA,Kc,NA,MasterEdge84,"One Pair, Queens",$87.30,$3.00,2688.9300000000003
